@timestamp,actor,pat_id,action,ip_address,country_code,country_name,city,latitude,longitude,asn,network_carrier,user_agent,token_scope,is_proxy_or_vpn,event_source,ua_family,hour_utc,prev_timestamp,prev_country,prev_city,prev_lat,prev_lon,hours_since_prev,is_eval_period,score,reasons,velocity_kmh,impossible_travel,risk_level,source_timestamp_utc
2026-06-20 17:47:21.301597+00:00,charlotte.reid,pat_003_fgp,repo.clone,146.99.178.90,GB,United Kingdom,London,51.52084274634044,-0.1084630839085088,AS5607,Sky UK,git/2.43.0,"repo:read,user:email",False,github.audit_log,git-cli,17,2026-06-20 16:42:18.301597+00:00,GB,London,51.49581647371015,-0.1372292031310921,1.0841666666666667,False,0,,0.0,False,low,2026-06-20T17:47:21Z
2026-06-20 17:56:54.301597+00:00,han.lee,pat_008_fgp,repo.pull_request.read,110.240.232.226,SG,Singapore,Singapore,1.3248862474500709,103.8486353869238,AS3758,Singtel,GitHub CLI 2.52.0,"repo:read,user:email",False,github.audit_log,other,17,2026-06-19 20:15:26.301597+00:00,SG,Singapore,1.361802795770758,103.80471461969104,21.691111111111113,False,0,,0.0,False,low,2026-06-20T17:56:54Z
2026-06-20 18:12:13.301597+00:00,charlotte.reid,pat_003_fgp,repo.fetch,223.223.46.243,GB,United Kingdom,London,51.53183029722364,-0.1085978046486699,AS5607,Sky UK,GitHub CLI 2.52.0,"repo:read,user:email",False,github.audit_log,other,18,2026-06-20 17:47:21.301597+00:00,GB,London,51.52084274634044,-0.1084630839085088,0.41444444444444445,False,0,,0.0,False,low,2026-06-20T18:12:13Z
2026-06-20 18:22:18.301597+00:00,felix.tremblay,pat_006_fgp,repo.contents.read,100.219.161.203,CA,Canada,Montreal,45.48028981132856,-73.58078194058332,AS577,Bell Canada,git/2.44.0,"repo:read,user:email",False,github.audit_log,git-cli,18,2026-06-18 18:49:03.301597+00:00,CA,Montreal,45.51618495961154,-73.57894936174873,47.55416666666667,False,0,,0.0,False,low,2026-06-20T18:22:18Z
2026-06-20 19:03:07.301597+00:00,benoit.dupont,pat_002_fgp,repo.fetch,209.194.230.233,FR,France,Lyon,45.76056326024116,4.857309999949571,AS3215,Orange France,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0.0.0 Safari/537.36,"repo:read,workflow:read",False,github.audit_log,browser,19,2026-06-19 19:02:33.301597+00:00,FR,Lyon,45.75224547143269,4.829850511149768,24.009444444444444,False,0,,0.0,False,low,2026-06-20T19:03:07Z
2026-06-20 19:12:22.301597+00:00,felix.tremblay,pat_006_fgp,repo.contents.read,218.65.47.232,CA,Canada,Montreal,45.52273652607919,-73.54886676749071,AS577,Bell Canada,git/2.44.0,"repo:read,user:email",False,github.audit_log,git-cli,19,2026-06-20 18:22:18.301597+00:00,CA,Montreal,45.48028981132856,-73.58078194058332,0.8344444444444444,False,0,,0.0,False,low,2026-06-20T19:12:22Z
2026-06-20 20:38:58.301597+00:00,alice.martin,pat_001_fgp,repo.contents.read,173.186.83.95,FR,France,Paris,48.84791624201365,2.3624105104626616,AS3215,Orange France,git/2.44.0,"repo:read,user:email",False,github.audit_log,git-cli,20,2026-06-19 21:13:35.301597+00:00,FR,Paris,48.862302106387,2.362712753216245,23.423055555555557,False,0,,0.0,False,low,2026-06-20T20:38:58Z
2026-06-20 23:33:46.301597+00:00,felix.tremblay,pat_006_fgp,repo.fetch,217.79.167.101,CA,Canada,Montreal,45.50708622978075,-73.55160655213244,AS577,Bell Canada,git/2.44.0,"repo:read,workflow:read",False,github.audit_log,git-cli,23,2026-06-20 19:12:22.301597+00:00,CA,Montreal,45.52273652607919,-73.54886676749071,4.3566666666666665,False,0,,0.0,False,low,2026-06-20T23:33:46Z
2026-06-21 14:42:04.301597+00:00,alice.martin,pat_001_fgp,repo.contents.read,192.78.222.46,FR,France,Paris,48.8706277182408,2.3801284238742846,AS3215,Orange France,GitHub CLI 2.52.0,"repo:read,workflow:read",False,github.audit_log,other,14,2026-06-20 20:38:58.301597+00:00,FR,Paris,48.84791624201365,2.3624105104626616,18.051666666666666,False,0,,0.0,False,low,2026-06-21T14:42:04Z
2026-06-21 15:44:49.301597+00:00,grzegorz.nowak,pat_007_fgp,repo.pull_request.read,196.93.171.168,PL,Poland,Warsaw,52.20505798932117,21.00351700376719,AS5617,Orange Polska,GitHub CLI 2.52.0,"repo:read,workflow:read",False,github.audit_log,other,15,2026-06-19 16:43:44.301597+00:00,PL,Warsaw,52.24911037750135,21.01250758249623,47.018055555555556,False,0,,0.0,False,low,2026-06-21T15:44:49Z
2026-06-21 16:25:30.301597+00:00,han.lee,pat_008_fgp,repo.clone,171.33.107.172,SG,Singapore,Singapore,1.3598708690346402,103.80259050791187,AS3758,Singtel,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0.0.0 Safari/537.36,"repo:read,user:email",False,github.audit_log,browser,16,2026-06-20 17:56:54.301597+00:00,SG,Singapore,1.3248862474500709,103.8486353869238,22.476666666666667,False,0,,0.0,False,low,2026-06-21T16:25:30Z
2026-06-21 16:46:14.301597+00:00,charlotte.reid,pat_003_fgp,repo.pull_request.read,22.112.202.253,GB,United Kingdom,London,51.513159497416666,-0.157138774846007,AS5607,Sky UK,GitHub CLI 2.52.0,"repo:read,user:email",False,github.audit_log,other,16,2026-06-20 18:12:13.301597+00:00,GB,London,51.53183029722364,-0.1085978046486699,22.566944444444445,False,0,,0.0,False,low,2026-06-21T16:46:14Z
2026-06-21 16:58:37.301597+00:00,alice.martin,pat_001_fgp,repo.pull_request.read,207.174.57.76,FR,France,Paris,48.85268591504015,2.3494234223797523,AS3215,Orange France,GitHub CLI 2.52.0,"repo:read,user:email",False,github.audit_log,other,16,2026-06-21 14:42:04.301597+00:00,FR,Paris,48.8706277182408,2.3801284238742846,2.2758333333333334,False,0,,0.0,False,low,2026-06-21T16:58:37Z
2026-06-21 17:02:55.301597+00:00,benoit.dupont,pat_002_fgp,repo.contents.read,216.187.46.203,FR,France,Lyon,45.75767447361972,4.821567514701146,AS3215,Orange France,git/2.44.0,"repo:read,workflow:read",False,github.audit_log,git-cli,17,2026-06-20 19:03:07.301597+00:00,FR,Lyon,45.76056326024116,4.857309999949571,21.996666666666666,False,0,,0.0,False,low,2026-06-21T17:02:55Z
2026-06-21 17:06:04.301597+00:00,charlotte.reid,pat_003_fgp,repo.contents.read,113.225.197.87,GB,United Kingdom,London,51.53562341505892,-0.1278278064077786,AS5607,Sky UK,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0.0.0 Safari/537.36,"repo:read,workflow:read",False,github.audit_log,browser,17,2026-06-21 16:46:14.301597+00:00,GB,London,51.513159497416666,-0.157138774846007,0.33055555555555555,False,0,,0.0,False,low,2026-06-21T17:06:04Z
2026-06-21 17:50:59.301597+00:00,benoit.dupont,pat_002_fgp,repo.pull_request.read,16.202.140.3,FR,France,Lyon,45.76795574101735,4.846847969564041,AS3215,Orange France,git/2.44.0,"repo:read,workflow:read",False,github.audit_log,git-cli,17,2026-06-21 17:02:55.301597+00:00,FR,Lyon,45.75767447361972,4.821567514701146,0.8011111111111111,False,0,,0.0,False,low,2026-06-21T17:50:59Z
2026-06-21 17:57:03.301597+00:00,han.lee,pat_008_fgp,repo.contents.read,72.124.20.175,SG,Singapore,Singapore,1.3752396095399275,103.81268235645707,AS3758,Singtel,git/2.44.0,"repo:read,workflow:read",False,github.audit_log,git-cli,17,2026-06-21 16:25:30.301597+00:00,SG,Singapore,1.3598708690346402,103.80259050791187,1.5258333333333334,False,0,,0.0,False,low,2026-06-21T17:57:03Z
2026-06-21 18:06:08.301597+00:00,charlotte.reid,pat_003_fgp,repo.clone,166.136.14.47,GB,United Kingdom,London,51.49359622332276,-0.1118554289211401,AS5607,Sky UK,GitHub CLI 2.52.0,"repo:read,workflow:read",False,github.audit_log,other,18,2026-06-21 17:06:04.301597+00:00,GB,London,51.53562341505892,-0.1278278064077786,1.001111111111111,False,0,,0.0,False,low,2026-06-21T18:06:08Z
2026-06-21 18:19:37.301597+00:00,alice.martin,pat_001_fgp,repo.fetch,150.18.189.150,FR,France,Paris,48.8597515058047,2.3479872027728463,AS3215,Orange France,git/2.44.0,"repo:read,workflow:read",False,github.audit_log,git-cli,18,2026-06-21 16:58:37.301597+00:00,FR,Paris,48.85268591504015,2.3494234223797523,1.35,False,0,,0.0,False,low,2026-06-21T18:19:37Z
2026-06-21 18:19:51.301597+00:00,felix.tremblay,pat_006_fgp,repo.pull_request.read,222.20.110.214,CA,Canada,Montreal,45.5232943962728,-73.58850057215786,AS577,Bell Canada,git/2.43.0,"repo:read,workflow:read",False,github.audit_log,git-cli,18,2026-06-20 23:33:46.301597+00:00,CA,Montreal,45.50708622978075,-73.55160655213244,18.768055555555556,False,0,,0.0,False,low,2026-06-21T18:19:51Z
